date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built
09-05-2014 00:00,585000,4,3.25,2400,29252,2,1982
09-05-2014 00:00,445000,2,2,1150,6634,1,1940
09-05-2014 00:00,320000,4,2.25,2310,7490,2,1980
09-05-2014 00:00,769900,4,3.5,2730,3047,2,2006
09-05-2014 00:00,557000,4,2.5,2840,4500,2,2012
09-05-2014 00:00,212000,2,1.5,1020,1525,2,2004
09-05-2014 00:00,376000,3,2,1340,1384,3,2008
09-05-2014 00:00,800000,4,3.25,3540,159430,2,2007
09-05-2014 00:00,2238888,5,6.5,7270,130017,2,2010
09-05-2014 00:00,324000,3,2.25,998,904,2,2007
10-05-2014 00:00,549900,5,2.75,3060,7015,1,1979
10-05-2014 00:00,320000,3,2.5,2130,6969,2,2003
10-05-2014 00:00,875000,4,2,2520,6000,1,1921
10-05-2014 00:00,265000,4,1,1940,9533,1,1962
10-05-2014 00:00,394950,3,2.5,1350,1250,3,2006
11-05-2014 00:00,842500,4,2.5,2160,5298,2.5,1902
11-05-2014 00:00,368000,3,2.5,1370,1350,2,2007
12-05-2014 00:00,1225000,4,4.5,5420,101930,1,2001
12-05-2014 00:00,885000,4,2.5,2830,5000,2,1995
12-05-2014 00:00,453246,3,2.5,2010,2287,2,2014
12-05-2014 00:00,927000,4,2.75,3300,12090,2,1953
12-05-2014 00:00,490000,2,2.5,1230,1391,2,2004
12-05-2014 00:00,341000,3,1.5,1720,7119,1.5,1952
12-05-2014 00:00,235000,1,1,810,2451,1,1941
12-05-2014 00:00,1200000,3,1.75,1560,8078,1.5,1928
12-05-2014 00:00,560000,3,2,2560,216777,1,1986
12-05-2014 00:00,900000,4,3.25,4700,38412,2,1978
12-05-2014 00:00,255000,2,1,1220,2500,1,1910
12-05-2014 00:00,1575000,5,2.75,3650,20150,1,1975
12-05-2014 00:00,876650,3,3.25,2170,12508,1.5,1928
12-05-2014 00:00,540000,4,2.25,2540,228254,1,1990
12-05-2014 00:00,350000,2,1,910,4500,1.5,1906
12-05-2014 00:00,750000,4,2.5,2980,4930,2,2000
12-05-2014 00:00,582000,4,1.75,2120,4650,1,1951
12-05-2014 00:00,1315000,4,3.5,3460,3997,2,2004
12-05-2014 00:00,372500,5,3,2480,10090,1,2004
12-05-2014 00:00,410000,3,2.25,2200,16921,2,1987
12-05-2014 00:00,360000,4,2,1730,5500,1,1943
12-05-2014 00:00,1015000,3,2.5,2920,34527,1,1954
12-05-2014 00:00,225000,3,1,990,8012,1,1966
12-05-2014 00:00,647000,4,2.5,3040,6887,2,1999
12-05-2014 00:00,950000,5,3,4530,258746,1.5,2003
12-05-2014 00:00,185000,3,1.5,1370,8470,1,1961
12-05-2014 00:00,335000,3,2.5,1940,4927,2,2004
12-05-2014 00:00,210000,3,2.5,1040,2643,2,2004
12-05-2014 00:00,522000,4,2.25,1800,8623,1,1980
12-05-2014 00:00,770000,3,1.75,1720,5000,1,1954
12-05-2014 00:00,499950,3,1,980,6380,1,1941
12-05-2014 00:00,751000,4,2.5,3110,6142,2,2004
12-05-2014 00:00,330000,5,3,2100,7715,1,2013
12-05-2014 00:00,465000,3,1.5,2020,11358,1,1956
12-05-2014 00:00,850000,4,1.75,2350,11914,1,1961
12-05-2014 00:00,947500,4,2.25,3290,12329,1.5,1968
12-05-2014 00:00,302000,5,2.25,2180,7813,2,1986
12-05-2014 00:00,500000,2,2.25,1290,1334,3,2007
12-05-2014 00:00,201000,3,1,1460,9750,1,1969
12-05-2014 00:00,265000,2,1,1290,2828,2,2008
12-05-2014 00:00,870300,4,2.5,2350,3150,1.5,1910
12-05-2014 00:00,339000,3,1,1080,8100,1,1955
12-05-2014 00:00,690000,4,2.5,2670,13463,2,1989
12-05-2014 00:00,788000,4,3.25,3680,5759,2,2003
12-05-2014 00:00,315275,3,1.75,1440,8040,1,1951
12-05-2014 00:00,505000,4,1.75,1940,4800,1,1922
12-05-2014 00:00,368000,3,1,1280,9898,1,1968
12-05-2014 00:00,947500,3,2.75,2980,27144,1.5,1917
12-05-2014 00:00,156000,3,1,970,8580,1,1959
12-05-2014 00:00,610000,4,3,2110,5000,1.5,1930
12-05-2014 00:00,420000,2,2.5,1480,1369,3,2009
12-05-2014 00:00,192000,2,1,700,10540,1,1953
12-05-2014 00:00,910000,3,2,2700,6120,1,1962
12-05-2014 00:00,1300000,4,3.25,2330,9687,2,1918
12-05-2014 00:00,1346400,5,1.75,3380,20021,1,1963
12-05-2014 00:00,840000,4,2.75,2600,2750,1.5,1936
12-05-2014 00:00,300000,2,1.75,1360,8100,1,1975
12-05-2014 00:00,505000,4,2.5,2780,6369,1,1978
12-05-2014 00:00,110000,3,1,1250,53143,1,1945
12-05-2014 00:00,746000,3,2.5,2620,8950,2,1992
12-05-2014 00:00,211000,3,1.5,1350,7620,1,1941
12-05-2014 00:00,675000,4,3,2400,3340,1,1964
12-05-2014 00:00,734200,4,2.5,2760,5000,1.5,1928
12-05-2014 00:00,1225000,4,2.25,3070,16028,1,1976
12-05-2014 00:00,615000,2,1.75,2040,28593,1.5,1919
12-05-2014 00:00,630000,4,2,1770,6000,2,1911
12-05-2014 00:00,1264000,4,3.75,3490,9170,2,2012
12-05-2014 00:00,301500,2,1.5,830,1333,2,2005
12-05-2014 00:00,369000,2,2.5,980,895,2,2009
12-05-2014 00:00,635000,3,2.5,1570,1433,3,2010
12-05-2014 00:00,1033888,4,3.25,3270,5187,2,2014
12-05-2014 00:00,383000,4,2.5,2160,6223,2,2010
12-05-2014 00:00,1050000,4,3.75,3280,11000,2,2008
13-05-2014 00:00,455000,4,2.5,3360,7685,2,2001
13-05-2014 00:00,819900,5,2.75,3150,7119,2,2013
13-05-2014 00:00,625000,3,3.5,1810,1846,2,2009
13-05-2014 00:00,651000,4,2.5,2740,7140,2,1993
13-05-2014 00:00,480000,5,4.75,3830,35000,1,1976
13-05-2014 00:00,757000,3,3.25,3190,5283,2,2007
13-05-2014 00:00,460000,3,2.25,2350,10450,1,1977
13-05-2014 00:00,267345,4,2.25,2510,8165,1,1972
13-05-2014 00:00,530000,2,2,1680,4950,1,2006
13-05-2014 00:00,449500,3,2,1770,6610,1,1954
13-05-2014 00:00,289000,3,1,1090,7315,1,1981
13-05-2014 00:00,373000,5,2.5,3001,5710,2,2006
13-05-2014 00:00,525000,5,3,2450,4591,2,1994
13-05-2014 00:00,777000,3,3.25,3610,59677,2,2003
13-05-2014 00:00,550000,4,2,2250,7500,1,1956
13-05-2014 00:00,523000,3,1.5,1240,7735,1,1957
13-05-2014 00:00,628000,4,2,2260,6000,1,1958
13-05-2014 00:00,581000,4,1.75,2090,8164,1,1963
13-05-2014 00:00,245000,5,1.75,2020,7902,1,1962
13-05-2014 00:00,415000,3,1.75,1960,5000,1,1911
13-05-2014 00:00,1895000,5,2.25,3120,16672,2,1969
13-05-2014 00:00,225000,3,1.5,1250,7500,1,1967
13-05-2014 00:00,287000,3,2.25,1490,9600,1,1987
13-05-2014 00:00,799200,6,3,2890,2370,2.5,1906
13-05-2014 00:00,239950,3,1,1900,33888,1.5,1942
13-05-2014 00:00,591000,3,1.75,1680,2400,1,1922
13-05-2014 00:00,700000,3,2.5,2030,8398,2,1975
13-05-2014 00:00,475000,4,2.5,3740,8700,1,2004
13-05-2014 00:00,575000,3,1.75,1580,11750,1,1951
13-05-2014 00:00,771000,3,2.25,1780,6120,1.5,1927
13-05-2014 00:00,155000,2,1,910,6232,1,1943
13-05-2014 00:00,550000,7,4,3440,8100,2,1970
13-05-2014 00:00,645000,3,2.5,1740,13750,2,1975
13-05-2014 00:00,464000,5,2.5,3400,8970,1,1959
13-05-2014 00:00,1050000,4,3.25,4400,16625,2,2003
13-05-2014 00:00,350000,3,2.5,2010,14298,2,1977
13-05-2014 00:00,591000,4,2.25,2710,38180,2,1977
13-05-2014 00:00,2555000,4,2.5,5300,26211,2,1923
13-05-2014 00:00,717000,3,1.5,1310,3880,1,1956
13-05-2014 00:00,225000,4,1.5,1950,12559,1.5,1939
13-05-2014 00:00,225000,3,1,1040,6535,1,1947
13-05-2014 00:00,345000,3,1.75,1090,7200,1,1968
13-05-2014 00:00,230000,2,0.75,650,5360,1,1931
13-05-2014 00:00,385000,3,2,1480,6600,1,1943
13-05-2014 00:00,90000,2,1,790,2640,1,1973
13-05-2014 00:00,860000,4,2.5,3560,11119,1,1986
13-05-2014 00:00,675000,4,2.5,3000,5548,2,2006
13-05-2014 00:00,975000,4,2.5,3490,7494,2,2000
13-05-2014 00:00,780000,3,1.75,2340,10495,1,1967
13-05-2014 00:00,370000,3,1.75,1650,8254,1,1951
13-05-2014 00:00,665000,3,2,1940,5820,1.5,1944
13-05-2014 00:00,675000,5,3,3410,9600,1,1968
13-05-2014 00:00,620000,3,1,1710,4050,1.5,1909
13-05-2014 00:00,1105000,4,1.5,2740,4000,2,1905
13-05-2014 00:00,450000,3,2.75,1250,892,2,2010
13-05-2014 00:00,450000,3,2.25,2450,42180,1,1978
13-05-2014 00:00,530000,3,1.75,1690,8190,1,1958
13-05-2014 00:00,635000,4,1.75,1950,13320,1,1969
13-05-2014 00:00,580000,5,2,2290,7125,1,1964
13-05-2014 00:00,1550000,5,3.25,3370,17458,1,1982
13-05-2014 00:00,285000,3,1,1090,8640,1,1973
13-05-2014 00:00,375000,3,1,1190,9486,1,1953
13-05-2014 00:00,1400000,5,4.25,3530,7924,2,2001
13-05-2014 00:00,560000,3,1,1440,5000,2,1910
13-05-2014 00:00,405000,4,1.75,2180,13529,1,1956
13-05-2014 00:00,413000,4,1,1410,6000,1,1925
13-05-2014 00:00,287600,3,2.5,1950,8251,2,1990
13-05-2014 00:00,1680000,5,3.25,4860,23723,2,1989
13-05-2014 00:00,225000,3,1,1660,7210,1,1963
13-05-2014 00:00,319000,3,1,1390,12823,1,1968
13-05-2014 00:00,322500,3,2,1350,14200,1,1989
13-05-2014 00:00,570000,3,2,1530,5401,1,1937
13-05-2014 00:00,465000,3,1.5,1270,5112,1,1950
13-05-2014 00:00,435000,4,2.25,2140,6355,2,2002
13-05-2014 00:00,502000,4,2.5,2040,5616,2,2012
13-05-2014 00:00,525000,3,3.5,2876,5086,2,2007
13-05-2014 00:00,525000,3,2.5,1580,1161,2,2008
13-05-2014 00:00,660000,4,3.5,3400,5196,2,2012
13-05-2014 00:00,870000,4,2.5,3520,6773,2.5,2006
13-05-2014 00:00,650000,4,2.5,2210,4861,2,2013
13-05-2014 00:00,505000,4,2.5,2790,5602,2,2009
13-05-2014 00:00,330000,3,2.5,1450,5008,1,2007
14-05-2014 00:00,385000,4,1.75,1620,4980,1,1947
14-05-2014 00:00,306000,3,1.5,1220,1086,3,2007
14-05-2014 00:00,546000,3,1.75,2000,5000,1,1921
14-05-2014 00:00,925000,4,2.5,2190,7350,2.5,1958
14-05-2014 00:00,542000,4,1.75,1900,8250,1,1955
14-05-2014 00:00,800000,3,1,1700,4400,1.5,1906
14-05-2014 00:00,620000,5,2.5,2540,3832,2,1929
14-05-2014 00:00,175000,2,1,1170,8925,1,1911
14-05-2014 00:00,740000,5,5,5774,31675,1,1984
14-05-2014 00:00,345000,3,2.25,2120,15003,2,1984
14-05-2014 00:00,510000,3,1.75,2170,26460,1,1986
14-05-2014 00:00,530000,4,2.75,2450,15002,1,1974
14-05-2014 00:00,155000,2,1,700,5200,1,1952
14-05-2014 00:00,266000,3,2.5,1780,7214,1,1986
14-05-2014 00:00,257200,3,2,1850,8250,1,1952
14-05-2014 00:00,265000,3,2,1570,5706,1,1998
14-05-2014 00:00,372220,3,1,1290,5500,1,1951
14-05-2014 00:00,337500,5,2,1700,7314,1,1956
14-05-2014 00:00,582500,2,1.5,1159,4800,1,1948
14-05-2014 00:00,489200,3,2.75,1850,9600,1.5,1965
14-05-2014 00:00,405100,2,1,840,3522,1,1947
14-05-2014 00:00,372977,3,2.5,1690,1618,2,2014
14-05-2014 00:00,310000,3,1,1050,9876,1,1953
14-05-2014 00:00,538000,3,1.75,1400,3825,1.5,1904
14-05-2014 00:00,1400000,3,2.5,2550,7200,2,1981
14-05-2014 00:00,317000,3,2.5,1840,5011,2,2012
14-05-2014 00:00,702500,3,1.5,2360,6750,2,1926
14-05-2014 00:00,565000,4,2.5,2240,14667,2,1989
14-05-2014 00:00,723000,4,2.5,2700,4004,2,2004
14-05-2014 00:00,766950,3,2.5,3030,30007,1.5,1992
14-05-2014 00:00,682000,3,1.75,1830,5120,1.5,1903
14-05-2014 00:00,325000,3,2.5,2220,6049,2,1990
14-05-2014 00:00,543000,3,2.5,2090,7640,1,1962
14-05-2014 00:00,525000,3,1.75,1600,6120,1.5,1924
14-05-2014 00:00,364000,4,1.75,2010,8625,1,1957
14-05-2014 00:00,394475,2,1,830,4000,1,1955
14-05-2014 00:00,316000,4,2.5,2010,7226,2,1995
14-05-2014 00:00,339950,3,1,1050,5402,1.5,1906
14-05-2014 00:00,486000,4,2.5,2150,39449,1,1978
14-05-2014 00:00,160000,3,1,860,11900,1,1963
14-05-2014 00:00,930000,3,2.5,3100,20553,1,1954
14-05-2014 00:00,139000,3,1,1100,17334,1,1978
14-05-2014 00:00,562000,3,1.5,1830,8000,1,1957
14-05-2014 00:00,299000,2,1.75,1250,34395,1,1950
14-05-2014 00:00,511000,3,2.5,1820,4883,2,2005
14-05-2014 00:00,499000,3,2,2090,42689,1.5,1959
14-05-2014 00:00,356000,3,3.5,2100,12384,2,1980
14-05-2014 00:00,470000,4,2.5,2310,14023,2,1991
14-05-2014 00:00,715000,4,2.25,2060,5649,1,1941
14-05-2014 00:00,1120000,4,2.25,4470,60373,2,1988
14-05-2014 00:00,458000,3,1,1660,7500,1,1940
14-05-2014 00:00,966000,5,4.5,3810,8019,2,2008
14-05-2014 00:00,305495,3,1.75,2110,10200,2,1966
14-05-2014 00:00,543000,2,2,2370,217800,1.5,1992
14-05-2014 00:00,340000,3,2.25,1970,3716,2,1997
14-05-2014 00:00,633100,4,2.5,2470,33305,2,1993
14-05-2014 00:00,310000,3,1,1480,7830,1,1952
14-05-2014 00:00,349950,5,3,2257,10117,1,2005
14-05-2014 00:00,267800,2,1,700,6000,1,1949
14-05-2014 00:00,234000,4,2,1630,9010,1,1975
14-05-2014 00:00,740000,4,2.5,3430,10157,2,2000
14-05-2014 00:00,607500,5,1.75,2220,6000,1.5,1923
14-05-2014 00:00,223000,3,1.75,1340,7473,1,1973
14-05-2014 00:00,400000,2,1,980,2130,1,1918
14-05-2014 00:00,802000,3,2.5,2580,13096,2,1986
14-05-2014 00:00,253000,4,2.5,2230,4541,2,2006
14-05-2014 00:00,1058000,4,2,2290,11137,1,1955
14-05-2014 00:00,300000,3,1,1260,8280,1,1946
14-05-2014 00:00,625000,4,2.75,1680,11180,1,1966
14-05-2014 00:00,707000,4,3.25,3200,7081,2,2004
14-05-2014 00:00,950000,4,2.5,3320,7644,2,1995
14-05-2014 00:00,420000,4,2.5,3040,24123,2,1999
14-05-2014 00:00,498000,4,2.75,2270,7375,1,1973
14-05-2014 00:00,450000,3,2.5,2910,17172,2,1989
14-05-2014 00:00,955000,5,2.25,2510,9887,2,1972
14-05-2014 00:00,215000,2,1,1240,7200,1,1967
14-05-2014 00:00,437000,3,2.75,2580,5200,2,2008
14-05-2014 00:00,773000,3,2.75,2470,3600,2,2007
14-05-2014 00:00,1222500,4,3.5,4910,9444,1.5,2007
15-05-2014 00:00,256883,3,2.5,1690,5025,2,2003
15-05-2014 00:00,592500,4,2.5,2240,12032,1,1983
15-05-2014 00:00,252350,3,2,1650,7352,1,1979
15-05-2014 00:00,370000,4,2.5,2710,5880,2,1998
15-05-2014 00:00,465750,3,1.5,1260,10350,1,1959
15-05-2014 00:00,185000,3,1,1150,8100,1,1932
15-05-2014 00:00,582800,4,2.75,2550,7636,1,1986
15-05-2014 00:00,245000,3,1.75,1490,6930,1,1990
15-05-2014 00:00,302000,4,1.75,2020,7865,1,1963
15-05-2014 00:00,451555,2,1,1320,4520,1,1912
15-05-2014 00:00,250000,3,1,1230,10350,1,1957
15-05-2014 00:00,255000,4,2.5,2070,7800,2,1989
15-05-2014 00:00,840000,4,1.75,2930,11562,1,1947
15-05-2014 00:00,190000,3,1,1090,8520,1,1967
15-05-2014 00:00,349950,3,1,1400,7066,1,1957
15-05-2014 00:00,613000,4,2,1550,4815,1.5,1909
15-05-2014 00:00,300000,3,1,1220,13000,1,1955
15-05-2014 00:00,455000,3,2.5,1870,7344,1,1980
15-05-2014 00:00,335000,3,2.25,2150,30476,2,1991
15-05-2014 00:00,197500,3,1,980,3090,1.5,1903
15-05-2014 00:00,412500,3,1.5,1490,8475,1,1963
15-05-2014 00:00,395300,3,1.5,1120,7000,1,1955
15-05-2014 00:00,342400,3,2.25,1180,9630,2,1986
15-05-2014 00:00,749400,4,2.5,3240,20301,2,1985
15-05-2014 00:00,316500,4,2.5,2150,6807,2,1991
15-05-2014 00:00,390000,3,2.5,2240,10800,2,1996
15-05-2014 00:00,225000,3,2,1400,7384,1,1979
15-05-2014 00:00,550000,3,2.25,1980,40887,1,1980
15-05-2014 00:00,280000,3,1,1330,20562,1.5,1959
15-05-2014 00:00,1255000,4,2.5,3200,7535,2,2006
15-05-2014 00:00,575000,2,1,1490,6000,1,1946
15-05-2014 00:00,1000000,5,4.25,3920,16258,2,1990
15-05-2014 00:00,585000,5,1.75,2000,3750,2,1921
15-05-2014 00:00,620000,4,2.5,2680,9185,2,1989
15-05-2014 00:00,204700,4,2,1670,9987,1,1967
15-05-2014 00:00,695000,4,3,3150,9130,2,2001
15-05-2014 00:00,689900,4,3.25,2740,7266,2,2003
15-05-2014 00:00,375000,4,1.75,1890,8000,1,1960
15-05-2014 00:00,475000,7,3.5,2870,29699,1,1961
15-05-2014 00:00,215000,3,1,1160,10384,1,1969
15-05-2014 00:00,2100000,4,1.75,3550,19865,2,1962
15-05-2014 00:00,790000,3,1.75,1790,6117,1,1940
15-05-2014 00:00,350000,3,1.75,1680,250470,1,1940
15-05-2014 00:00,695000,3,2.5,4560,17622,2,1986
15-05-2014 00:00,263000,3,2.25,1590,7748,2,1991
15-05-2014 00:00,400000,3,1,1630,10304,1,1953
15-05-2014 00:00,525000,3,2.5,2700,7434,2,1991
15-05-2014 00:00,349950,3,2.5,1700,7496,2,1994
15-05-2014 00:00,1085000,4,3.25,3740,12080,1,1988
15-05-2014 00:00,744000,4,3,1980,5352,2.5,1941
15-05-2014 00:00,312500,2,1,880,6345,1,1919
15-05-2014 00:00,240000,3,2,1400,6200,1,1948
15-05-2014 00:00,495000,4,2,2050,4000,1.5,1941
15-05-2014 00:00,580050,3,2.5,2360,4638,2,1996
15-05-2014 00:00,640000,4,2,2560,7798,1,1947
15-05-2014 00:00,417000,3,1.5,1340,10224,1,1956
15-05-2014 00:00,174950,3,1,1060,5200,1,1970
15-05-2014 00:00,295000,3,1.5,850,2500,1,1986
15-05-2014 00:00,423000,4,1.75,1880,7303,1,1976
15-05-2014 00:00,839000,3,1,1230,12305,1,1955
15-05-2014 00:00,343000,4,1.75,2290,10290,1,1960
15-05-2014 00:00,467000,3,1,1660,6582,1,1946
15-05-2014 00:00,512500,3,2.5,1840,2875,2,1997
15-05-2014 00:00,575000,4,2.5,3020,17810,1,1979
15-05-2014 00:00,465000,3,1.75,1410,6886,1,1924
15-05-2014 00:00,270000,3,1,1010,9514,1,1969
15-05-2014 00:00,340000,3,1.75,1960,8136,1,1948
15-05-2014 00:00,765000,5,3.75,3580,14275,2,1999
15-05-2014 00:00,497000,4,2.5,2240,7200,2,1995
15-05-2014 00:00,803100,4,2.5,3310,5404,2,2004
15-05-2014 00:00,344000,3,2.5,1232,1130,3,2007
15-05-2014 00:00,828950,4,3.5,3930,5680,2,2013
15-05-2014 00:00,386380,3,2.5,1720,3600,2,2010
15-05-2014 00:00,312000,3,2.25,1490,974,2,2009
15-05-2014 00:00,720000,3,2.5,3150,151588,2,2007
15-05-2014 00:00,914500,4,2.5,3950,10856,3,2013
15-05-2014 00:00,819995,5,2.75,3030,10335,2,2013
16-05-2014 00:00,252700,2,1.5,1070,9643,1,1985
16-05-2014 00:00,437500,3,2.5,2320,36847,2,1992
16-05-2014 00:00,350000,1,1,700,5100,1,1942
16-05-2014 00:00,619000,3,2.5,2720,6439,2,2005
16-05-2014 00:00,408200,3,2.5,1800,5761,2,1990
16-05-2014 00:00,451000,3,1.75,1560,4049,1.5,1926
16-05-2014 00:00,317000,3,2,1760,11410,1,1977
16-05-2014 00:00,799000,4,3.25,3120,5000,2,2005
16-05-2014 00:00,720000,2,1,2020,7200,1,1947
16-05-2014 00:00,490000,3,2,1450,2400,1.5,1900
16-05-2014 00:00,239900,4,2.25,1860,7000,1,1979
16-05-2014 00:00,446000,4,2.25,2270,7800,1,1977
16-05-2014 00:00,275000,3,2.5,1480,15639,2,1987
16-05-2014 00:00,239950,5,1,1460,6032,2,1941
16-05-2014 00:00,248000,4,3.5,1850,6519,2,1986
16-05-2014 00:00,619500,3,2.5,2170,5000,2,2003
16-05-2014 00:00,363750,3,1.75,1726,197326,2,1982
16-05-2014 00:00,385000,3,1.75,1180,10541,1,1981
16-05-2014 00:00,370000,4,1.5,1370,9957,1,1972
16-05-2014 00:00,425000,3,2.5,2670,13218,1,1988
16-05-2014 00:00,342000,3,1,1260,6826,1,1944
16-05-2014 00:00,345000,4,1,1980,7991,1.5,1962
16-05-2014 00:00,724800,3,2,2050,3933,1,1926
16-05-2014 00:00,725000,5,2.75,2830,5310,2,2006
16-05-2014 00:00,605000,2,1,910,3600,1,1909
16-05-2014 00:00,350000,4,2.5,2440,4000,2,2009
16-05-2014 00:00,785000,3,2,2180,5440,1,1904
16-05-2014 00:00,250000,3,2,1900,6660,1,1966
16-05-2014 00:00,565000,3,2.25,1520,1221,3,2013
16-05-2014 00:00,875000,3,2,2220,6641,1,1947
16-05-2014 00:00,862500,4,2.75,3280,24440,2,1996
16-05-2014 00:00,400000,3,2.5,2740,83199,2,1973
16-05-2014 00:00,282613,2,1,830,6017,1,1954
16-05-2014 00:00,174500,2,1,1010,5200,1,1955
16-05-2014 00:00,306500,3,2.25,2060,38377,1,1978
16-05-2014 00:00,445000,3,2.25,1990,7340,2,1984
16-05-2014 00:00,433000,4,2.5,2280,7568,2,2001
16-05-2014 00:00,306000,3,2.5,1870,5874,2,2005
16-05-2014 00:00,620000,3,2.25,1720,4000,1.5,1921
16-05-2014 00:00,245000,2,1,870,6150,1,1941
16-05-2014 00:00,238000,3,2,1020,1204,2,2004
16-05-2014 00:00,523000,3,1.5,1260,3135,1.5,1931
16-05-2014 00:00,522500,3,2.5,2370,7875,2,2003
16-05-2014 00:00,180000,3,1,1000,18513,1,1940
16-05-2014 00:00,375000,3,1.5,1100,1751,2,2007
16-05-2014 00:00,249000,3,2.25,1440,7673,1,1982
16-05-2014 00:00,730100,4,2.5,3120,14300,2,2003
16-05-2014 00:00,551000,2,2,2260,9604,1,1990
16-05-2014 00:00,375000,4,2.5,2790,7956,2,2005
16-05-2014 00:00,540000,1,1,1140,6700,1.5,1920
16-05-2014 00:00,605000,3,2.25,1290,2500,2,1987
16-05-2014 00:00,205000,5,1.75,1730,5200,1,1978
16-05-2014 00:00,645000,4,2.5,3160,11380,2,1983
16-05-2014 00:00,314000,4,2.5,2340,8990,2,2003
16-05-2014 00:00,330000,3,1.5,1170,4950,1,1960
16-05-2014 00:00,490000,2,1,1160,5000,1,1937
16-05-2014 00:00,445000,3,3,1970,24318,1,2010
16-05-2014 00:00,2000000,5,4.25,6490,10862,2,1991
16-05-2014 00:00,377500,3,2.25,1410,1377,2,2005
16-05-2014 00:00,480000,4,2.5,2430,5000,2,2009
16-05-2014 00:00,804995,5,1.5,3360,5402,2,2014
16-05-2014 00:00,341000,3,2.5,1480,1663,2,2012
16-05-2014 00:00,675000,5,2.5,3200,6455,2,2009
16-05-2014 00:00,611000,3,2.5,2134,1984,2.5,2008
16-05-2014 00:00,379950,3,3.25,1860,1787,3,2007
16-05-2014 00:00,1270000,4,3,5520,8313,2,2008
16-05-2014 00:00,500000,2,2.5,1310,1500,2,2006
17-05-2014 00:00,410000,3,2,1700,4250,1,1944
18-05-2014 00:00,415000,3,2.5,2480,8342,2,1986
18-05-2014 00:00,297000,5,2.5,1970,8605,2,1994
18-05-2014 00:00,575550,4,2.5,2060,7475,1,1985
18-05-2014 00:00,534640,3,2.5,2130,3500,1,1994
18-05-2014 00:00,352500,3,2.25,1410,14110,1,1987
18-05-2014 00:00,488000,2,2,1360,4688,1,1944
18-05-2014 00:00,732000,3,2,1940,55756,1,1954
19-05-2014 00:00,215000,2,2.25,1610,2040,2,1979
19-05-2014 00:00,592500,2,2,1420,9191,1.5,1928
19-05-2014 00:00,290000,4,2.5,1700,7280,2,1988
19-05-2014 00:00,475000,2,1,1490,3825,1,1929
19-05-2014 00:00,320000,3,2.5,2680,7757,2,1990
19-05-2014 00:00,1216000,4,2.5,3190,8684,1,1967
19-05-2014 00:00,290000,5,1.5,2120,7700,1.5,1962
19-05-2014 00:00,487250,4,2,1690,3250,1.5,1901
19-05-2014 00:00,339000,4,2.5,1830,8601,2,2003
19-05-2014 00:00,440000,2,1.5,1010,1968,1.5,1906
19-05-2014 00:00,366500,4,2.75,2070,9300,1,1945
19-05-2014 00:00,462000,3,1.5,1710,4500,1.5,1928
19-05-2014 00:00,560000,4,1,1660,4690,1.5,1945
19-05-2014 00:00,285000,4,1.75,2080,13629,1,1955
19-05-2014 00:00,280000,3,2.5,1270,9675,2,1993
19-05-2014 00:00,210000,3,1,1080,21043,1,1942
19-05-2014 00:00,690000,3,2,1610,5100,1.5,1940
19-05-2014 00:00,256500,2,1,1120,9912,1,1980
19-05-2014 00:00,411000,4,2.75,2500,5257,2,1966
19-05-2014 00:00,215000,3,1,970,7275,1,1970
19-05-2014 00:00,762000,5,2,3370,5000,1.5,1907
19-05-2014 00:00,359950,3,1,1290,189486,1,1960
19-05-2014 00:00,480000,4,3.5,3370,435600,2,2005
19-05-2014 00:00,1405000,4,3.5,3410,10769,2,2008
19-05-2014 00:00,390000,4,2.5,2490,8290,2,1999
19-05-2014 00:00,413500,2,1,770,4000,1,1924
19-05-2014 00:00,285000,1,1.5,810,3211,2,1982
19-05-2014 00:00,475000,4,2.5,3060,10043,1,1968
19-05-2014 00:00,386591,3,2.5,1690,1613,2,2014
19-05-2014 00:00,524950,3,1.75,1890,3825,1,1974
19-05-2014 00:00,241000,2,2,1470,3128,2,2005
19-05-2014 00:00,461000,2,1,1060,7193,1,1926
19-05-2014 00:00,810000,4,2.5,3480,59242,2,1988
19-05-2014 00:00,885000,4,2.75,2730,3560,1.5,1921
19-05-2014 00:00,247000,3,2.25,1580,7941,2,1986
19-05-2014 00:00,296500,3,2.75,2170,7900,1,1978
19-05-2014 00:00,141800,2,1,930,4743,1,1942
19-05-2014 00:00,333000,4,2,1580,7800,2,1906
19-05-2014 00:00,602000,5,1.75,3290,11900,1.5,1973
19-05-2014 00:00,565000,4,2.25,2110,10698,2,1979
19-05-2014 00:00,373000,3,2.5,1670,3565,2,1999
19-05-2014 00:00,588000,3,2.25,2030,7350,1,1977
19-05-2014 00:00,485000,3,1,1500,4100,1.5,1926
19-05-2014 00:00,482500,3,2.25,1450,1445,2,2005
19-05-2014 00:00,251200,4,1.5,1310,8250,1,1953
19-05-2014 00:00,869000,5,3.25,4180,49222,2,1979
19-05-2014 00:00,464000,3,1.75,1630,28600,1,1967
19-05-2014 00:00,755000,4,2.5,2660,10452,2,1993
19-05-2014 00:00,280000,3,2.5,1720,1916,2,2005
19-05-2014 00:00,485000,2,2.25,1260,1240,3,2004
19-05-2014 00:00,305000,3,1.75,1610,12247,1,1981
19-05-2014 00:00,110700,2,1,680,8064,1,1941
19-05-2014 00:00,850000,4,3.5,2640,5900,2,1937
